"","Date","variable","value"
"738",2012-09-18,"Coffee_machine",24
"739",2012-09-19,"Coffee_machine",24
"740",2012-09-20,"Coffee_machine",24
"741",2012-09-21,"Coffee_machine",24
"742",2012-09-22,"Coffee_machine",24
"743",2012-09-23,"Coffee_machine",24
"744",2012-09-24,"Coffee_machine",24
"745",2012-09-25,"Coffee_machine",24
"746",2012-09-26,"Coffee_machine",24
"747",2012-09-27,"Coffee_machine",24
"748",2012-09-28,"Coffee_machine",24
"749",2012-09-29,"Coffee_machine",24
"750",2012-09-30,"Coffee_machine",24
"751",2012-10-01,"Coffee_machine",24
"752",2012-10-02,"Coffee_machine",24
"753",2012-10-03,"Coffee_machine",24
"754",2012-10-04,"Coffee_machine",24
"755",2012-10-05,"Coffee_machine",24
"756",2012-10-06,"Coffee_machine",24
"757",2012-10-07,"Coffee_machine",24
"758",2012-10-08,"Coffee_machine",24
"759",2012-10-09,"Coffee_machine",24
"760",2012-10-10,"Coffee_machine",24
"761",2012-10-11,"Coffee_machine",24
"762",2012-10-12,"Coffee_machine",24
"763",2012-10-13,"Coffee_machine",24
"764",2012-10-14,"Coffee_machine",24
"765",2012-10-15,"Coffee_machine",24
"766",2012-10-16,"Coffee_machine",24
"767",2012-10-17,"Coffee_machine",24
"768",2012-10-18,"Coffee_machine",24
"769",2012-10-19,"Coffee_machine",24
"770",2012-10-20,"Coffee_machine",24
"771",2012-10-21,"Coffee_machine",24
"772",2012-10-22,"Coffee_machine",24
"773",2012-10-23,"Coffee_machine",24
"774",2012-10-24,"Coffee_machine",24
"775",2012-10-25,"Coffee_machine",24
"776",2012-10-26,"Coffee_machine",24
"777",2012-10-27,"Coffee_machine",24
"778",2012-10-28,"Coffee_machine",24
"779",2012-10-29,"Coffee_machine",24
"780",2012-10-30,"Coffee_machine",24
"781",2012-10-31,"Coffee_machine",24
"782",2012-11-01,"Coffee_machine",24
"783",2012-11-02,"Coffee_machine",24
"784",2012-11-03,"Coffee_machine",24
"785",2012-11-04,"Coffee_machine",24
"786",2012-11-05,"Coffee_machine",24
"787",2012-11-06,"Coffee_machine",24
"788",2012-11-07,"Coffee_machine",24
"789",2012-11-08,"Coffee_machine",24
"790",2012-11-09,"Coffee_machine",24
"791",2012-11-10,"Coffee_machine",24
"792",2012-11-11,"Coffee_machine",24
"793",2012-11-12,"Coffee_machine",24
"794",2012-11-13,"Coffee_machine",24
"795",2012-11-14,"Coffee_machine",24
"796",2012-11-15,"Coffee_machine",24
"797",2012-11-16,"Coffee_machine",24
"798",2012-11-17,"Coffee_machine",24
"799",2012-11-18,"Coffee_machine",24
"800",2012-11-19,"Coffee_machine",24
"801",2012-11-20,"Coffee_machine",24
"802",2012-11-21,"Coffee_machine",24
"803",2012-11-22,"Coffee_machine",24
"804",2012-11-23,"Coffee_machine",24
"805",2012-11-24,"Coffee_machine",24
"806",2012-11-25,"Coffee_machine",24
"807",2012-11-26,"Coffee_machine",24
"808",2012-11-27,"Coffee_machine",24
"809",2012-11-28,"Coffee_machine",24
"810",2012-11-29,"Coffee_machine",24
"811",2012-11-30,"Coffee_machine",24
"812",2012-12-01,"Coffee_machine",24
"813",2012-12-02,"Coffee_machine",24
"814",2012-12-03,"Coffee_machine",24
"815",2012-12-04,"Coffee_machine",24
"816",2012-12-05,"Coffee_machine",24
"817",2012-12-06,"Coffee_machine",24
"818",2012-12-07,"Coffee_machine",24
"819",2012-12-08,"Coffee_machine",24
"820",2012-12-09,"Coffee_machine",24
"821",2012-12-10,"Coffee_machine",24
"822",2012-12-11,"Coffee_machine",24
"823",2012-12-12,"Coffee_machine",24
"824",2012-12-13,"Coffee_machine",24
"825",2012-12-14,"Coffee_machine",24
"826",2012-12-15,"Coffee_machine",24
"827",2012-12-16,"Coffee_machine",24
"828",2012-12-17,"Coffee_machine",24
"829",2012-12-18,"Coffee_machine",24
"830",2012-12-19,"Coffee_machine",24
"831",2012-12-20,"Coffee_machine",24
"832",2012-12-21,"Coffee_machine",24
"833",2012-12-22,"Coffee_machine",24
"834",2012-12-23,"Coffee_machine",24
"835",2012-12-24,"Coffee_machine",24
"836",2012-12-25,"Coffee_machine",24
"837",2012-12-26,"Coffee_machine",24
"838",2012-12-27,"Coffee_machine",24
"839",2012-12-28,"Coffee_machine",24
"840",2012-12-29,"Coffee_machine",24
"841",2012-12-30,"Coffee_machine",24
"842",2012-12-31,"Coffee_machine",24
"843",2013-01-01,"Coffee_machine",24
"844",2013-01-02,"Coffee_machine",24
"845",2013-01-03,"Coffee_machine",24
"846",2013-01-04,"Coffee_machine",24
"847",2013-01-05,"Coffee_machine",24
"848",2013-01-06,"Coffee_machine",24
"849",2013-01-07,"Coffee_machine",24
"850",2013-01-08,"Coffee_machine",24
"851",2013-01-09,"Coffee_machine",24
"852",2013-01-10,"Coffee_machine",24
"853",2013-01-11,"Coffee_machine",24
"854",2013-01-12,"Coffee_machine",24
"855",2013-01-13,"Coffee_machine",24
"856",2013-01-14,"Coffee_machine",24
"857",2013-01-15,"Coffee_machine",24
"858",2013-01-16,"Coffee_machine",24
"859",2013-01-17,"Coffee_machine",24
"860",2013-01-18,"Coffee_machine",24
"861",2013-01-19,"Coffee_machine",24
"862",2013-01-20,"Coffee_machine",24
"863",2013-01-21,"Coffee_machine",24
"864",2013-01-22,"Coffee_machine",24
"865",2013-01-23,"Coffee_machine",24
"866",2013-01-24,"Coffee_machine",24
"867",2013-01-25,"Coffee_machine",24
"868",2013-01-26,"Coffee_machine",24
"869",2013-01-27,"Coffee_machine",24
"870",2013-01-28,"Coffee_machine",24
"871",2013-01-29,"Coffee_machine",24
"872",2013-01-30,"Coffee_machine",24
"873",2012-06-27,"Entertainment",24
"874",2012-06-28,"Entertainment",24
"875",2012-06-29,"Entertainment",24
"876",2012-06-30,"Entertainment",24
"877",2012-07-01,"Entertainment",24
"878",2012-07-02,"Entertainment",24
"879",2012-07-03,"Entertainment",24
"880",2012-07-04,"Entertainment",24
"881",2012-07-05,"Entertainment",24
"882",2012-07-06,"Entertainment",24
"883",2012-07-07,"Entertainment",24
"884",2012-07-08,"Entertainment",24
"885",2012-07-09,"Entertainment",24
"886",2012-07-10,"Entertainment",24
"887",2012-07-11,"Entertainment",24
"888",2012-07-12,"Entertainment",24
"889",2012-07-13,"Entertainment",24
"890",2012-07-14,"Entertainment",24
"891",2012-07-15,"Entertainment",24
"892",2012-07-16,"Entertainment",24
"893",2012-07-17,"Entertainment",24
"894",2012-07-18,"Entertainment",24
"895",2012-07-19,"Entertainment",24
"896",2012-07-20,"Entertainment",24
"897",2012-07-21,"Entertainment",24
"898",2012-07-22,"Entertainment",24
"899",2012-07-23,"Entertainment",24
"900",2012-07-24,"Entertainment",24
"901",2012-07-25,"Entertainment",24
"902",2012-07-26,"Entertainment",24
"903",2012-07-27,"Entertainment",24
"904",2012-07-28,"Entertainment",24
"905",2012-07-29,"Entertainment",24
"906",2012-07-30,"Entertainment",24
"907",2012-07-31,"Entertainment",24
"908",2012-08-01,"Entertainment",24
"909",2012-08-02,"Entertainment",24
"910",2012-08-03,"Entertainment",24
"911",2012-08-04,"Entertainment",24
"912",2012-08-05,"Entertainment",24
"913",2012-08-06,"Entertainment",24
"914",2012-08-07,"Entertainment",24
"915",2012-08-08,"Entertainment",24
"916",2012-08-09,"Entertainment",24
"917",2012-08-10,"Entertainment",24
"918",2012-08-11,"Entertainment",24
"919",2012-08-12,"Entertainment",24
"920",2012-08-13,"Entertainment",24
"921",2012-08-14,"Entertainment",24
"922",2012-08-15,"Entertainment",24
"923",2012-08-16,"Entertainment",24
"924",2012-08-17,"Entertainment",24
"925",2012-08-18,"Entertainment",24
"926",2012-08-19,"Entertainment",24
"927",2012-08-20,"Entertainment",24
"928",2012-08-21,"Entertainment",24
"929",2012-08-22,"Entertainment",24
"930",2012-08-23,"Entertainment",24
"931",2012-08-24,"Entertainment",24
"932",2012-08-25,"Entertainment",24
"933",2012-08-26,"Entertainment",24
"934",2012-08-27,"Entertainment",24
"935",2012-08-28,"Entertainment",24
"936",2012-08-29,"Entertainment",24
"937",2012-08-30,"Entertainment",24
"938",2012-08-31,"Entertainment",24
"939",2012-09-01,"Entertainment",24
"940",2012-09-02,"Entertainment",24
"941",2012-09-03,"Entertainment",24
"942",2012-09-04,"Entertainment",24
"943",2012-09-05,"Entertainment",24
"944",2012-09-06,"Entertainment",24
"945",2012-09-07,"Entertainment",24
"946",2012-09-08,"Entertainment",24
"947",2012-09-09,"Entertainment",24
"948",2012-09-10,"Entertainment",24
"949",2012-09-11,"Entertainment",24
"950",2012-09-12,"Entertainment",24
"951",2012-09-13,"Entertainment",24
"952",2012-09-14,"Entertainment",24
"953",2012-09-15,"Entertainment",24
"954",2012-09-16,"Entertainment",24
"955",2012-09-17,"Entertainment",24
"956",2012-09-18,"Entertainment",24
"957",2012-09-19,"Entertainment",24
"958",2012-09-20,"Entertainment",24
"959",2012-09-21,"Entertainment",24
"960",2012-09-22,"Entertainment",24
"961",2012-09-23,"Entertainment",24
"962",2012-09-24,"Entertainment",24
"963",2012-09-25,"Entertainment",24
"964",2012-09-26,"Entertainment",24
"965",2012-09-27,"Entertainment",24
"966",2012-09-28,"Entertainment",24
"967",2012-09-29,"Entertainment",24
"968",2012-09-30,"Entertainment",24
"969",2012-10-01,"Entertainment",24
"970",2012-10-02,"Entertainment",24
"971",2012-10-03,"Entertainment",24
"972",2012-10-04,"Entertainment",24
"973",2012-10-05,"Entertainment",24
"974",2012-10-06,"Entertainment",24
"975",2012-10-07,"Entertainment",24
"976",2012-10-08,"Entertainment",24
"977",2012-10-09,"Entertainment",24
"978",2012-10-10,"Entertainment",24
"979",2012-10-11,"Entertainment",24
"980",2012-10-12,"Entertainment",24
"981",2012-10-13,"Entertainment",24
"982",2012-10-14,"Entertainment",24
"983",2012-10-15,"Entertainment",24
"984",2012-10-16,"Entertainment",24
"985",2012-10-17,"Entertainment",24
"986",2012-10-18,"Entertainment",24
"987",2012-10-19,"Entertainment",24
"988",2012-10-20,"Entertainment",24
"989",2012-10-21,"Entertainment",24
"990",2012-10-22,"Entertainment",24
"991",2012-10-23,"Entertainment",24
"992",2012-10-24,"Entertainment",24
"993",2012-10-25,"Entertainment",24
"994",2012-10-26,"Entertainment",24
"995",2012-10-27,"Entertainment",24
"996",2012-10-28,"Entertainment",24
"997",2012-10-29,"Entertainment",24
"998",2012-10-30,"Entertainment",24
"999",2012-10-31,"Entertainment",24
"1000",2012-11-01,"Entertainment",24
"1001",2012-11-02,"Entertainment",24
"1002",2012-11-03,"Entertainment",24
"1003",2012-11-04,"Entertainment",24
"1004",2012-11-05,"Entertainment",24
"1005",2012-11-06,"Entertainment",24
"1006",2012-11-07,"Entertainment",24
"1007",2012-11-08,"Entertainment",24
"1008",2012-11-09,"Entertainment",24
"1009",2012-11-10,"Entertainment",24
"1010",2012-11-11,"Entertainment",24
"1011",2012-11-12,"Entertainment",24
"1012",2012-11-13,"Entertainment",24
"1013",2012-11-14,"Entertainment",24
"1014",2012-11-15,"Entertainment",24
"1015",2012-11-16,"Entertainment",24
"1016",2012-11-17,"Entertainment",24
"1017",2012-11-18,"Entertainment",24
"1018",2012-11-19,"Entertainment",24
"1019",2012-11-20,"Entertainment",24
"1020",2012-11-21,"Entertainment",24
"1021",2012-11-22,"Entertainment",24
"1022",2012-11-23,"Entertainment",24
"1023",2012-11-24,"Entertainment",24
"1024",2012-11-25,"Entertainment",24
"1025",2012-11-26,"Entertainment",24
"1026",2012-11-27,"Entertainment",24
"1027",2012-11-28,"Entertainment",24
"1028",2012-11-29,"Entertainment",24
"1029",2012-11-30,"Entertainment",24
"1030",2012-12-01,"Entertainment",24
"1031",2012-12-02,"Entertainment",24
"1032",2012-12-03,"Entertainment",24
"1033",2012-12-04,"Entertainment",24
"1034",2012-12-05,"Entertainment",24
"1035",2012-12-06,"Entertainment",24
"1036",2012-12-07,"Entertainment",24
"1037",2012-12-08,"Entertainment",24
"1038",2012-12-09,"Entertainment",24
"1039",2012-12-10,"Entertainment",24
"1040",2012-12-11,"Entertainment",24
"1041",2012-12-12,"Entertainment",24
"1042",2012-12-13,"Entertainment",24
"1043",2012-12-14,"Entertainment",24
"1044",2012-12-15,"Entertainment",24
"1045",2012-12-16,"Entertainment",24
"1046",2012-12-17,"Entertainment",24
"1047",2012-12-18,"Entertainment",24
"1048",2012-12-19,"Entertainment",24
"1049",2012-12-20,"Entertainment",24
"1050",2012-12-21,"Entertainment",24
"1051",2012-12-22,"Entertainment",24
"1052",2012-12-23,"Entertainment",24
"1053",2012-12-24,"Entertainment",24
"1054",2012-12-25,"Entertainment",0
"1055",2012-12-26,"Entertainment",0
"1056",2012-12-27,"Entertainment",0
"1057",2012-12-28,"Entertainment",0
"1058",2012-12-29,"Entertainment",0
"1059",2012-12-30,"Entertainment",0
"1060",2012-12-31,"Entertainment",0
"1061",2013-01-01,"Entertainment",0
"1062",2013-01-02,"Entertainment",0
"1063",2013-01-03,"Entertainment",0
"1064",2013-01-04,"Entertainment",0
"1065",2013-01-05,"Entertainment",0
"1066",2013-01-06,"Entertainment",0
"1067",2013-01-07,"Entertainment",0
"1068",2013-01-08,"Entertainment",0
"1069",2013-01-09,"Entertainment",0
"1070",2013-01-10,"Entertainment",0
"1071",2013-01-11,"Entertainment",0
"1072",2013-01-12,"Entertainment",0
"1073",2013-01-13,"Entertainment",0
"1074",2013-01-14,"Entertainment",0
"1075",2013-01-15,"Entertainment",0
"1076",2013-01-16,"Entertainment",0
"1077",2013-01-17,"Entertainment",0
"1078",2013-01-18,"Entertainment",0
"1079",2013-01-19,"Entertainment",0
"1080",2013-01-20,"Entertainment",0
"1081",2013-01-21,"Entertainment",0
"1082",2013-01-22,"Entertainment",0
"1083",2013-01-23,"Entertainment",0
"1084",2013-01-24,"Entertainment",0
"1085",2013-01-25,"Entertainment",0
"1086",2013-01-26,"Entertainment",0
"1087",2013-01-27,"Entertainment",0
"1088",2013-01-28,"Entertainment",0
"1089",2013-01-29,"Entertainment",0
"1090",2013-01-30,"Entertainment",0
"1091",2012-06-27,"Fridge",8.14111111111111
"1092",2012-06-28,"Fridge",10.7111111111111
"1093",2012-06-29,"Fridge",12.3866666666667
"1094",2012-06-30,"Fridge",10.8563888888889
"1095",2012-07-01,"Fridge",8.44583333333333
"1096",2012-07-02,"Fridge",7.96388888888889
"1097",2012-07-03,"Fridge",8.20972222222222
"1098",2012-07-04,"Fridge",7.70305555555556
"1099",2012-07-05,"Fridge",7.97583333333333
"1100",2012-07-06,"Fridge",7.72444444444444
"1101",2012-07-07,"Fridge",9.06166666666667
"1102",2012-07-08,"Fridge",8.29805555555556
"1103",2012-07-09,"Fridge",8.02611111111111
"1104",2012-07-10,"Fridge",8.14083333333333
"1105",2012-07-11,"Fridge",8.15694444444444
"1106",2012-07-12,"Fridge",8.12833333333333
"1107",2012-07-13,"Fridge",7.93277777777778
"1108",2012-07-14,"Fridge",18.1880555555556
"1109",2012-07-15,"Fridge",13.4908333333333
"1110",2012-07-16,"Fridge",7.09222222222222
"1111",2012-07-17,"Fridge",7.13083333333333
"1112",2012-07-18,"Fridge",7.61916666666667
"1113",2012-07-19,"Fridge",7.74944444444444
"1114",2012-07-20,"Fridge",7.55416666666667
"1115",2012-07-21,"Fridge",7.61916666666667
"1116",2012-07-22,"Fridge",7.63444444444444
"1117",2012-07-23,"Fridge",7.92944444444444
"1118",2012-07-24,"Fridge",7.34861111111111
"1119",2012-07-25,"Fridge",8.08777777777778
"1120",2012-07-26,"Fridge",8.37444444444444
"1121",2012-07-27,"Fridge",9.21777777777778
"1122",2012-07-28,"Fridge",8.94222222222222
"1123",2012-07-29,"Fridge",8.38805555555555
"1124",2012-07-30,"Fridge",7.72777777777778
"1125",2012-07-31,"Fridge",8.53361111111111
"1126",2012-08-01,"Fridge",8.24166666666667
"1127",2012-08-02,"Fridge",8.45083333333333
"1128",2012-08-03,"Fridge",8.47833333333333
"1129",2012-08-04,"Fridge",8.28444444444444
"1130",2012-08-05,"Fridge",8.6775
"1131",2012-08-06,"Fridge",8.01305555555555
"1132",2012-08-07,"Fridge",8.17361111111111
"1133",2012-08-08,"Fridge",7.85388888888889
"1134",2012-08-09,"Fridge",7.90138888888889
"1135",2012-08-10,"Fridge",8.21444444444444
"1136",2012-08-11,"Fridge",9.65083333333333
"1137",2012-08-12,"Fridge",8.11333333333333
"1138",2012-08-13,"Fridge",8.26861111111111
"1139",2012-08-14,"Fridge",8.22305555555556
"1140",2012-08-15,"Fridge",8.41722222222222
"1141",2012-08-16,"Fridge",8.40694444444444
"1142",2012-08-17,"Fridge",8.96111111111111
"1143",2012-08-18,"Fridge",9.11416666666667
"1144",2012-08-19,"Fridge",10.0894444444444
"1145",2012-08-20,"Fridge",8.58333333333333
"1146",2012-08-21,"Fridge",8.74916666666667
"1147",2012-08-22,"Fridge",9.2275
"1148",2012-08-23,"Fridge",8.61361111111111
"1149",2012-08-24,"Fridge",8.47611111111111
"1150",2012-08-25,"Fridge",9.96361111111111
"1151",2012-08-26,"Fridge",9.48972222222222
"1152",2012-08-27,"Fridge",23.6752777777778
"1153",2012-08-28,"Fridge",10.7433333333333
"1154",2012-08-29,"Fridge",7.27277777777778
"1155",2012-08-30,"Fridge",7.17694444444444
"1156",2012-08-31,"Fridge",7.63944444444444
"1157",2012-09-01,"Fridge",7.65444444444444
"1158",2012-09-02,"Fridge",7.84638888888889
"1159",2012-09-03,"Fridge",8.03305555555556
"1160",2012-09-04,"Fridge",7.58111111111111
"1161",2012-09-05,"Fridge",7.87694444444444
"1162",2012-09-06,"Fridge",7.35916666666667
"1163",2012-09-07,"Fridge",7.10388888888889
"1164",2012-09-08,"Fridge",17.4194444444444
"1165",2012-09-09,"Fridge",19.9905555555556
"1166",2012-09-10,"Fridge",7.36027777777778
"1167",2012-09-11,"Fridge",7.36861111111111
"1168",2012-09-12,"Fridge",7.38472222222222
"1169",2012-09-13,"Fridge",6.93277777777778
"1170",2012-09-14,"Fridge",7.14277777777778
"1171",2012-09-15,"Fridge",7.05555555555556
"1172",2012-09-16,"Fridge",8.58722222222222
"1173",2012-09-17,"Fridge",7.41722222222222
"1174",2012-09-18,"Fridge",7.57444444444444
"1175",2012-09-19,"Fridge",7.03111111111111
"1176",2012-09-20,"Fridge",7.13888888888889
"1177",2012-09-21,"Fridge",7.08833333333333
"1178",2012-09-22,"Fridge",7.32888888888889
"1179",2012-09-23,"Fridge",8.50972222222222
"1180",2012-09-24,"Fridge",8.41444444444445
"1181",2012-09-25,"Fridge",8.30694444444444
"1182",2012-09-26,"Fridge",7.63277777777778
"1183",2012-09-27,"Fridge",7.39638888888889
"1184",2012-09-28,"Fridge",7.26138888888889
"1185",2012-09-29,"Fridge",7.08527777777778
"1186",2012-09-30,"Fridge",7.1625
"1187",2012-10-01,"Fridge",7.13138888888889
"1188",2012-10-02,"Fridge",7.27444444444444
"1189",2012-10-03,"Fridge",7.50916666666667
"1190",2012-10-04,"Fridge",7.40861111111111
"1191",2012-10-05,"Fridge",7.66
"1192",2012-10-06,"Fridge",7.99083333333333
"1193",2012-10-07,"Fridge",7.79194444444444
"1194",2012-10-08,"Fridge",7.76055555555556
"1195",2012-10-09,"Fridge",7.19611111111111
"1196",2012-10-10,"Fridge",8.10805555555556
"1197",2012-10-11,"Fridge",7.31055555555556
"1198",2012-10-12,"Fridge",18.8888888888889
"1199",2012-10-13,"Fridge",11.7102777777778
"1200",2012-10-14,"Fridge",9.56
"1201",2012-10-15,"Fridge",7.66194444444444
"1202",2012-10-16,"Fridge",7.29
"1203",2012-10-17,"Fridge",7.35555555555556
"1204",2012-10-18,"Fridge",7.08638888888889
"1205",2012-10-19,"Fridge",7.58305555555556
"1206",2012-10-20,"Fridge",8.16333333333333
"1207",2012-10-21,"Fridge",7.58527777777778
"1208",2012-10-22,"Fridge",7.82777777777778
"1209",2012-10-23,"Fridge",13.1225
"1210",2012-10-24,"Fridge",19.7825
"1211",2012-10-25,"Fridge",7.26944444444444
"1212",2012-10-26,"Fridge",7.23888888888889
"1213",2012-10-27,"Fridge",7.97388888888889
"1214",2012-10-28,"Fridge",7.50777777777778
"1215",2012-10-29,"Fridge",7.22666666666667
"1216",2012-10-30,"Fridge",7.38277777777778
"1217",2012-10-31,"Fridge",7.06888888888889
"1218",2012-11-01,"Fridge",7.16111111111111
"1219",2012-11-02,"Fridge",7.19083333333333
"1220",2012-11-03,"Fridge",7.58333333333333
"1221",2012-11-04,"Fridge",7.285
"1222",2012-11-05,"Fridge",7.34305555555556
"1223",2012-11-06,"Fridge",7.21
"1224",2012-11-07,"Fridge",7.29305555555556
"1225",2012-11-08,"Fridge",7.14916666666667
"1226",2012-11-09,"Fridge",7.06916666666667
"1227",2012-11-10,"Fridge",7.82666666666667
"1228",2012-11-11,"Fridge",7.39083333333333
"1229",2012-11-12,"Fridge",7.07305555555556
"1230",2012-11-13,"Fridge",6.82472222222222
"1231",2012-11-14,"Fridge",7.32722222222222
"1232",2012-11-15,"Fridge",7.22194444444444
"1233",2012-11-16,"Fridge",7.29111111111111
"1234",2012-11-17,"Fridge",7.31805555555556
"1235",2012-11-18,"Fridge",7.8025
"1236",2012-11-19,"Fridge",7.36805555555556
"1237",2012-11-20,"Fridge",7.03138888888889
"1238",2012-11-21,"Fridge",6.88722222222222
"1239",2012-11-22,"Fridge",7.17416666666667
"1240",2012-11-23,"Fridge",7.11361111111111
"1241",2012-11-24,"Fridge",17.8783333333333
"1242",2012-11-25,"Fridge",13.0883333333333
"1243",2012-11-26,"Fridge",7.81222222222222
"1244",2012-11-27,"Fridge",7.59333333333333
"1245",2012-11-28,"Fridge",7.15138888888889
"1246",2012-11-29,"Fridge",7.20722222222222
"1247",2012-11-30,"Fridge",7.23722222222222
"1248",2012-12-01,"Fridge",7.38833333333333
"1249",2012-12-02,"Fridge",7.2425
"1250",2012-12-03,"Fridge",7.39222222222222
"1251",2012-12-04,"Fridge",7.52
"1252",2012-12-05,"Fridge",7.36361111111111
"1253",2012-12-06,"Fridge",7.19388888888889
"1254",2012-12-07,"Fridge",7.12777777777778
"1255",2012-12-08,"Fridge",7.27083333333333
"1256",2012-12-09,"Fridge",7.43083333333333
"1257",2012-12-10,"Fridge",7.23166666666667
"1258",2012-12-11,"Fridge",7.45555555555556
"1259",2012-12-12,"Fridge",7.06055555555556
"1260",2012-12-13,"Fridge",7.12611111111111
"1261",2012-12-14,"Fridge",7.20833333333333
"1262",2012-12-15,"Fridge",6.98138888888889
"1263",2012-12-16,"Fridge",7.03611111111111
"1264",2012-12-17,"Fridge",7.945
"1265",2012-12-18,"Fridge",7.37
"1266",2012-12-19,"Fridge",7.38277777777778
"1267",2012-12-20,"Fridge",7.40388888888889
"1268",2012-12-21,"Fridge",7.08277777777778
"1269",2012-12-22,"Fridge",6.86805555555556
"1270",2012-12-23,"Fridge",0
"1271",2012-12-24,"Fridge",0
"1272",2012-12-25,"Fridge",0
"1273",2012-12-26,"Fridge",0
"1274",2012-12-27,"Fridge",0
"1275",2012-12-28,"Fridge",0
"1276",2012-12-29,"Fridge",0
"1277",2012-12-30,"Fridge",0
"1278",2012-12-31,"Fridge",0
"1279",2013-01-01,"Fridge",0
"1280",2013-01-02,"Fridge",0
"1281",2013-01-03,"Fridge",0
"1282",2013-01-04,"Fridge",0
"1283",2013-01-05,"Fridge",0
"1284",2013-01-06,"Fridge",0
"1285",2013-01-07,"Fridge",0
"1286",2013-01-08,"Fridge",0
"1287",2013-01-09,"Fridge",0
"1288",2013-01-10,"Fridge",0
"1289",2013-01-11,"Fridge",0
"1290",2013-01-12,"Fridge",0
"1291",2013-01-13,"Fridge",0
"1292",2013-01-14,"Fridge",0
"1293",2013-01-15,"Fridge",0
"1294",2013-01-16,"Fridge",0
"1295",2013-01-17,"Fridge",0
"1296",2013-01-18,"Fridge",0
"1297",2013-01-19,"Fridge",0
"1298",2013-01-20,"Fridge",0
"1299",2013-01-21,"Fridge",0
"1300",2013-01-22,"Fridge",0
"1301",2013-01-23,"Fridge",0
"1302",2013-01-24,"Fridge",0
"1303",2013-01-25,"Fridge",0
"1304",2013-01-26,"Fridge",0
"1305",2013-01-27,"Fridge",0
"1306",2013-01-28,"Fridge",0
"1307",2013-01-29,"Fridge",0
"1308",2013-01-30,"Fridge",0
"1309",2012-06-27,"Kettle",0.0755555555555556
"1310",2012-06-28,"Kettle",3.92666666666667
"1311",2012-06-29,"Kettle",6.15694444444444
"1312",2012-06-30,"Kettle",0.0536111111111111
"1313",2012-07-01,"Kettle",0
"1314",2012-07-02,"Kettle",0.0527777777777778
"1315",2012-07-03,"Kettle",0.00583333333333333
"1316",2012-07-04,"Kettle",0.0613888888888889
"1317",2012-07-05,"Kettle",0.0786111111111111
"1318",2012-07-06,"Kettle",0.055
"1319",2012-07-07,"Kettle",0.000277777777777778
"1320",2012-07-08,"Kettle",0.108611111111111
"1321",2012-07-09,"Kettle",0.1
"1322",2012-07-10,"Kettle",0.0452777777777778
"1323",2012-07-11,"Kettle",0.0713888888888889
"1324",2012-07-12,"Kettle",0.416944444444444
"1325",2012-07-13,"Kettle",0.632222222222222
"1326",2012-07-14,"Kettle",15.2713888888889
"1327",2012-07-15,"Kettle",11.0847222222222
"1328",2012-07-16,"Kettle",4.13416666666667
"1329",2012-07-17,"Kettle",3.98888888888889
"1330",2012-07-18,"Kettle",3.84083333333333
"1331",2012-07-19,"Kettle",3.61166666666667
"1332",2012-07-20,"Kettle",3.5725
"1333",2012-07-21,"Kettle",3.65305555555556
"1334",2012-07-22,"Kettle",3.90638888888889
"1335",2012-07-23,"Kettle",3.56361111111111
"1336",2012-07-24,"Kettle",3.63638888888889
"1337",2012-07-25,"Kettle",3.78111111111111
"1338",2012-07-26,"Kettle",3.45527777777778
"1339",2012-07-27,"Kettle",3.36805555555556
"1340",2012-07-28,"Kettle",3.61027777777778
"1341",2012-07-29,"Kettle",3.80666666666667
"1342",2012-07-30,"Kettle",3.63361111111111
"1343",2012-07-31,"Kettle",3.71694444444444
"1344",2012-08-01,"Kettle",3.84916666666667
"1345",2012-08-02,"Kettle",3.52583333333333
"1346",2012-08-03,"Kettle",13.3608333333333
"1347",2012-08-04,"Kettle",3.69
"1348",2012-08-05,"Kettle",3.72833333333333
"1349",2012-08-06,"Kettle",3.75583333333333
"1350",2012-08-07,"Kettle",4.13388888888889
"1351",2012-08-08,"Kettle",4.10361111111111
"1352",2012-08-09,"Kettle",4.05805555555556
"1353",2012-08-10,"Kettle",4.08527777777778
"1354",2012-08-11,"Kettle",4.14111111111111
"1355",2012-08-12,"Kettle",4.02916666666667
"1356",2012-08-13,"Kettle",3.88638888888889
"1357",2012-08-14,"Kettle",3.79472222222222
"1358",2012-08-15,"Kettle",3.49694444444444
"1359",2012-08-16,"Kettle",3.59722222222222
"1360",2012-08-17,"Kettle",4.815
"1361",2012-08-18,"Kettle",3.96222222222222
"1362",2012-08-19,"Kettle",3.9175
"1363",2012-08-20,"Kettle",3.2625
"1364",2012-08-21,"Kettle",3.11333333333333
"1365",2012-08-22,"Kettle",3.14305555555556
"1366",2012-08-23,"Kettle",3.20416666666667
"1367",2012-08-24,"Kettle",3.22444444444444
"1368",2012-08-25,"Kettle",4.72611111111111
"1369",2012-08-26,"Kettle",9.07611111111111
"1370",2012-08-27,"Kettle",11.4791666666667
"1371",2012-08-28,"Kettle",7.61277777777778
"1372",2012-08-29,"Kettle",11.4263888888889
"1373",2012-08-30,"Kettle",3.60611111111111
"1374",2012-08-31,"Kettle",3.55583333333333
"1375",2012-09-01,"Kettle",3.69583333333333
"1376",2012-09-02,"Kettle",3.41083333333333
"1377",2012-09-03,"Kettle",3.45111111111111
"1378",2012-09-04,"Kettle",3.36638888888889
"1379",2012-09-05,"Kettle",3.20805555555556
